crime,number,date,location,beat,neighborhood,npu,lat,long,Month,Day,Year,latLong,name,rating,vicinity,price level,user_ratings_total,store count,new_column
BURGLARY-RESIDENCE,161920642,07/10/2016,880 GLENWOOD AVE SE,606,Grant Park,W,33.74,-84.36,7,10,2016,"33.74,-84.36",,,,,,3,store count
BURGLARY-RESIDENCE,162311691,08/18/2016,934 IVES LN SE,606,Ormewood Park,W,33.74,-84.36,8,18,2016,"33.74,-84.36",,,,,,3,store count
BURGLARY-RESIDENCE,162652163,09/21/2016,880 GLENWOOD AVE SE,606,Grant Park,W,33.74,-84.36,9,21,2016,"33.74,-84.36",,,,,,3,store count
BURGLARY-RESIDENCE,162652394,09/21/2016,880 GLENWOOD AVE SE,606,Grant Park,W,33.74,-84.36,9,21,2016,"33.74,-84.36",,,,,,3,store count
BURGLARY-RESIDENCE,163050714,10/31/2016,1227 LANIER BLVD,213,Morningside/Lenox Park,F,33.79,-84.35,10,31,2016,"33.79,-84.35",,,,,,3,store count
BURGLARY-RESIDENCE,163362105,12/01/2016,1008 COURTENAY DR NE,213,Morningside/Lenox Park,F,33.79,-84.35,12,1,2016,"33.79,-84.35",,,,,,3,store count
BURGLARY-RESIDENCE,160372919,02/06/2016,1426 HIGH POINT PL NE,213,Morningside/Lenox Park,F,33.79,-84.35,2,6,2016,"33.79,-84.35",,,,,,3,store count
BURGLARY-RESIDENCE,162961327,10/22/2016,930 KINGS GRANT DR NW,112,Collier Heights,I,33.78,-84.48,10,22,2016,"33.78,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160071886,01/07/2016,817 KINGS GRANT DR NW,112,Collier Heights,I,33.78,-84.48,1,7,2016,"33.78,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160053051,01/05/2016,820 MAGNA CARTA DR NW,112,Collier Heights,I,33.78,-84.48,1,5,2016,"33.78,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160522460,02/21/2016,820 MAGNA CARTA DR NW,112,Collier Heights,I,33.78,-84.48,2,21,2016,"33.78,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160441943,02/13/2016,2798 PEEK RD NW,112,Collier Heights,I,33.78,-84.48,2,13,2016,"33.78,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161203297,04/29/2016,2834 PEEK RD NW,112,Collier Heights,I,33.78,-84.48,4,29,2016,"33.78,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161522977,05/31/2016,820 MAGNA CARTA DR NW,112,Collier Heights,I,33.78,-84.48,5,31,2016,"33.78,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161381399,05/17/2016,2867 PEEK RD NW,112,Collier Heights,I,33.78,-84.48,5,17,2016,"33.78,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161381747,05/17/2016,826 KINGS GRANT DR NW,112,Collier Heights,I,33.78,-84.48,5,17,2016,"33.78,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161381882,05/17/2016,887 KINGS GRANT DR NW,112,Collier Heights,I,33.78,-84.48,5,17,2016,"33.78,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161731441,06/21/2016,871 MAGNA CARTA DR NW,112,Collier Heights,I,33.78,-84.48,6,21,2016,"33.78,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161593241,06/08/2016,911 KINGS GRANT DR NW,112,Collier Heights,I,33.78,-84.48,6,8,2016,"33.78,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,162152689,08/02/2016,2798 PEEK RD NW,112,Collier Heights,I,33.78,-84.48,8,2,2016,"33.78,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,162661790,09/22/2016,816 MAGNA CARTA DR NW,112,Collier Heights,I,33.78,-84.48,9,22,2016,"33.78,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,163002532,10/26/2016,525 GLEN IRIS DR NE,603,Old Fourth Ward,M,33.77,-84.37,10,26,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,162870764,10/13/2016,512A RANKIN ST NE,603,Old Fourth Ward,M,33.77,-84.37,10,13,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,163102843,11/05/2016,419 PARKWAY DR NE,603,Old Fourth Ward,M,33.77,-84.37,11,5,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,163092602,11/04/2016,2494 MAIN ST NW,113,Old Fourth Ward,M,33.77,-84.37,11,4,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,163071930,11/02/2016,405 ARNOLD ST NE,603,Old Fourth Ward,M,33.77,-84.37,11,2,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,160262578,01/26/2016,462 ANGIER AVE NE,603,Old Fourth Ward,M,33.77,-84.37,1,26,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,160162810,01/16/2016,525 PARKWAY DR NE,603,Old Fourth Ward,M,33.77,-84.37,1,16,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,163552539,12/20/2016,447 BOULEVARD NE,603,Old Fourth Ward,M,33.77,-84.37,12,20,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,163502437,12/15/2016,476 WILMER ST NE,603,Old Fourth Ward,M,33.77,-84.37,12,15,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,163411065,12/06/2016,476 WILMER ST NE,603,Old Fourth Ward,M,33.77,-84.37,12,6,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,160571205,02/26/2016,653 BOULEVARD NE,603,Old Fourth Ward,M,33.77,-84.37,2,26,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,160532381,02/22/2016,509 BOULEVARD NE,603,Old Fourth Ward,M,33.77,-84.37,2,22,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,160781711,03/18/2016,545 ANGIER AVE NE,603,Old Fourth Ward,M,33.77,-84.37,3,18,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,160741393,03/14/2016,681 KENNESAW AVE NE,603,Old Fourth Ward,M,33.77,-84.37,3,14,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,160690958,03/09/2016,458 PONCE DE LEON AVE NE,506,Midtown,E,33.77,-84.37,3,9,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,160652114,03/05/2016,653 BOULEVARD NE,603,Old Fourth Ward,M,33.77,-84.37,3,5,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,161203324,04/29/2016,423 PARKWAY DR NE,603,Old Fourth Ward,M,33.77,-84.37,4,29,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,160952280,04/04/2016,473 FELTON DR NE,603,Old Fourth Ward,M,33.77,-84.37,4,4,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,161410810,05/20/2016,388 BOULEVARD NE,603,Old Fourth Ward,M,33.77,-84.37,5,20,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,161281972,05/07/2016,620 KENNESAW AVE NE,603,Old Fourth Ward,M,33.77,-84.37,5,7,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,161812107,06/29/2016,428 PARKWAY DR NE,603,Old Fourth Ward,M,33.77,-84.37,6,29,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,161762688,06/24/2016,421 BOULEVARD NE,603,Old Fourth Ward,M,33.77,-84.37,6,24,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,161532638,06/01/2016,443 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77,-84.37,6,1,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,161872690,07/05/2016,576 WINTON TER NE,603,Old Fourth Ward,M,33.77,-84.37,7,5,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,161872820,07/05/2016,463 BOULEVARD NE,603,Old Fourth Ward,M,33.77,-84.37,7,5,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,162411536,08/28/2016,492 RANKIN ST NE,603,Old Fourth Ward,M,33.77,-84.37,8,28,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,162340454,08/21/2016,628 BOULEVARD NE,603,Old Fourth Ward,M,33.77,-84.37,8,21,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,162643047,09/20/2016,641 NORTH AVE NE,603,Old Fourth Ward,M,33.77,-84.37,9,20,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,162632112,09/19/2016,641 NORTH AVE NE,603,Old Fourth Ward,M,33.77,-84.37,9,19,2016,"33.77,-84.37",,,,,,4,store count
BURGLARY-RESIDENCE,162942853,10/20/2016,22 MELDON AVE SE,305,South Atlanta,Y,33.71,-84.38,10,20,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,162771584,10/03/2016,1761 RICHMOND AVE SE,307,Lakewood Heights,Y,33.71,-84.38,10,3,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,163290144,11/24/2016,1112 OAK KNOLL TER SE,307,Lakewood Heights,Y,33.71,-84.38,11,24,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,160201154,01/20/2016,117 BROWN AVE SE,305,South Atlanta,Y,33.71,-84.38,1,20,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,160061321,01/06/2016,109 PARK AVE SE,305,South Atlanta,Y,33.71,-84.38,1,6,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,163580938,12/23/2016,324 SAWTELL AVE SE,307,Lakewood Heights,Y,33.71,-84.38,12,23,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,163551156,12/20/2016,46 DOROTHY ST SE,305,South Atlanta,Y,33.71,-84.38,12,20,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,163511081,12/16/2016,1582 LAKEWOOD AVE SE,305,Lakewood Heights,Y,33.71,-84.38,12,16,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,160592685,02/28/2016,1567 JONESBORO RD SE,305,South Atlanta,Y,33.71,-84.38,2,28,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,160632094,03/03/2016,1115 OAK KNOLL TER SE,307,Lakewood Heights,Y,33.71,-84.38,3,3,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,161521182,05/31/2016,28 GOULD ST SE,307,Lakewood Heights,Y,33.71,-84.38,5,31,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,161471007,05/26/2016,164 RHODESIA AVE SE,307,Lakewood Heights,Y,33.71,-84.38,5,26,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,161441877,05/23/2016,47 BOWEN AVE SE,305,South Atlanta,Y,33.71,-84.38,5,23,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,162091219,07/27/2016,25 DOROTHY ST SE,305,South Atlanta,Y,33.71,-84.38,7,27,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,161891335,07/07/2016,23 DOROTHY ST SE,305,South Atlanta,Y,33.71,-84.38,7,7,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,162171596,08/04/2016,3 GOULD ST SE,307,Lakewood Heights,Y,33.71,-84.38,8,4,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,162661508,09/22/2016,4 WHATLEY ST SE,307,Lakewood Heights,Y,33.71,-84.38,9,22,2016,"33.71,-84.38",,,,,,3,store count
BURGLARY-RESIDENCE,163021639,10/28/2016,949 WASHINGTON ST SW,304,Peoplestown,V,33.73,-84.39,10,28,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,162992944,10/25/2016,958 CREW ST SW,304,Peoplestown,V,33.73,-84.39,10,25,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,162952768,10/21/2016,1058 RIDGE AVE SW,304,Peoplestown,V,33.73,-84.39,10,21,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,162911015,10/17/2016,8 VANIRA AVE SE,304,Peoplestown,V,33.73,-84.39,10,17,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,163351878,11/30/2016,875 HANK AARON DR SW,304,Peoplestown,V,33.73,-84.39,11,30,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,163200851,11/29/2016,82 ATLANTA AVE SE,304,Peoplestown,V,33.73,-84.39,11,29,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,163130981,11/08/2016,1058 RIDGE AVE SW,304,Peoplestown,V,33.73,-84.39,11,8,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,163073036,11/02/2016,859 PRYOR ST SW,303,Mechanicsville,V,33.73,-84.39,11,2,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160292077,01/29/2016,915 HANK AARON DR SW,304,Peoplestown,V,33.73,-84.39,1,29,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160292342,01/29/2016,875 HANK AARON DR SW,304,Peoplestown,V,33.73,-84.39,1,29,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160221602,01/22/2016,1048 WASHINGTON ST SW,304,Peoplestown,V,33.73,-84.39,1,22,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160153415,01/15/2016,81 ATLANTA AVE SE,304,Peoplestown,V,33.73,-84.39,1,15,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,163571125,12/22/2016,72 ORMOND ST SW,304,Peoplestown,V,33.73,-84.39,12,22,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,163511980,12/16/2016,876 WASHINGTON ST SW,304,Peoplestown,V,33.73,-84.39,12,16,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,163510884,12/16/2016,1010 HANK AARON DR SE,304,Peoplestown,V,33.73,-84.39,12,16,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,163412250,12/06/2016,67 ATLANTA AVE SE,304,Peoplestown,V,33.73,-84.39,12,6,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160540433,02/23/2016,919 CREW ST SW,304,Peoplestown,V,33.73,-84.39,2,23,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160321159,02/01/2016,875 CREW ST SW,304,Peoplestown,V,33.73,-84.39,2,1,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160641327,03/04/2016,1006 WASHINGTON ST SW,304,Peoplestown,V,33.73,-84.39,3,4,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,161151741,04/24/2016,36 VANIRA AVE SE,304,Peoplestown,V,33.73,-84.39,4,24,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,161132363,04/22/2016,924 WASHINGTON ST SW,304,Peoplestown,V,33.73,-84.39,4,22,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,161101741,04/19/2016,915 HANK AARON DR SW,304,Peoplestown,V,33.73,-84.39,4,19,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,161490716,05/28/2016,730 PRYOR ST SW,303,Mechanicsville,V,33.73,-84.39,5,28,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,161382563,05/17/2016,200 BUENA VISTA AVE SW,303,Mechanicsville,V,33.73,-84.39,5,17,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,161741979,06/22/2016,964 HANK AARON DR SE,304,Peoplestown,V,33.73,-84.39,6,22,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,161603098,06/08/2016,8 VANIRA AVE SE,304,Peoplestown,V,33.73,-84.39,6,8,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,161990209,07/17/2016,939 WASHINGTON ST SW,304,Peoplestown,V,33.73,-84.39,7,17,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,162441252,08/31/2016,875 HANK AARON DR SW;,304,Peoplestown,V,33.73,-84.39,8,31,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,162340043,08/21/2016,939 WASHINGTON ST,304,Peoplestown,V,33.73,-84.39,8,21,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,162281270,08/15/2016,1059 FORTRESS AVE SW,302,Pittsburgh,V,33.73,-84.39,8,15,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,162253272,08/12/2016,1016 LINAM ST SE,304,Peoplestown,V,33.73,-84.39,8,12,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,162210900,08/08/2016,955 HANK AARON DR SW,304,Peoplestown,V,33.73,-84.39,8,8,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,162591257,09/15/2016,974 WASHINGTON ST SW,304,Peoplestown,V,33.73,-84.39,9,15,2016,"33.73,-84.39",,,,,,3,store count
BURGLARY-RESIDENCE,160331943,02/02/2016,1823 ROCKRIDGE PL NE,213,Piedmont Heights,F,33.8,-84.37,2,2,2016,"33.8,-84.37",,,,,,2,store count
BURGLARY-RESIDENCE,163051293,10/31/2016,1427 WESTMONT RD SW,403,Venetian Hills,S,33.72,-84.44,10,31,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,163031010,10/29/2016,1317 WESTMONT RD SW,403,Venetian Hills,S,33.72,-84.44,10,29,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,163010146,10/27/2016,1488 AVON AVE SW,403,Venetian Hills,S,33.72,-84.44,10,27,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,162950376,10/21/2016,1285 LOCKWOOD DR SW,403,Venetian Hills,S,33.72,-84.44,10,21,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,162771611,10/03/2016,1188 CHATHAM AVE SW,403,Cascade Avenue/Road,S,33.72,-84.44,10,3,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,163241669,11/19/2016,1178 WESTMONT RD SW;,403,Oakland City,S,33.72,-84.44,11,19,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,163231255,11/18/2016,1307 GRAYMONT DR SW,403,Venetian Hills,S,33.72,-84.44,11,18,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,163121520,11/07/2016,1510 AVON AVE SW;,403,Venetian Hills,S,33.72,-84.44,11,7,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,163122368,11/07/2016,1285 LOCKWOOD DR SW,403,Venetian Hills,S,33.72,-84.44,11,7,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,163100014,11/05/2016,1291 LOCKWOOD DR SW,403,Venetian Hills,S,33.72,-84.44,11,5,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,160081654,01/08/2016,1388 LOCKHAVEN CIR SW,408,Venetian Hills,S,33.72,-84.44,1,8,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,163510941,12/16/2016,1488 AVON AVE SW,403,Venetian Hills,S,33.72,-84.44,12,16,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,160543163,02/23/2016,1599 SANDTOWN RD SW,408,Venetian Hills,S,33.72,-84.44,2,23,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,160500518,02/19/2016,1472 AVON AVE SW,403,Venetian Hills,S,33.72,-84.44,2,19,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,160501698,02/19/2016,1315 ELIZABETH AVE SW,403,Venetian Hills,S,33.72,-84.44,2,19,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,160781007,03/17/2016,1446 ANIWAKA AVE SW,408,Venetian Hills,S,33.72,-84.44,3,17,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,160642597,03/04/2016,1472 AVON AVE SW,403,Venetian Hills,S,33.72,-84.44,3,4,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,161012211,04/10/2016,1255 WESTMONT RD SW,403,Venetian Hills,S,33.72,-84.44,4,10,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,160971245,04/06/2016,1123 WESTMONT RD SW,403,Cascade Avenue/Road,S,33.72,-84.44,4,6,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,161710820,06/19/2016,1408 LOCKWOOD DR SW,403,Venetian Hills,S,33.72,-84.44,6,19,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,161902098,07/08/2016,1401 ELIZABETH AVE SW,403,Venetian Hills,S,33.72,-84.44,7,8,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,162631503,09/19/2016,1478 AVON AVE SW,403,Venetian Hills,S,33.72,-84.44,9,19,2016,"33.72,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,162981579,10/24/2016,1406 CENTRA VILLA DR SW,408,Venetian Hills,S,33.72,-84.45,10,24,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,162863178,10/13/2016,1868 CUMMINGS DR,408,Venetian Hills,S,33.72,-84.45,10,13,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,162841523,10/10/2016,1135 CAHABA DR SW,403,Cascade Avenue/Road,S,33.72,-84.45,10,10,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,162760526,10/02/2016,1724 SANDTOWN RD SW,408,Venetian Hills,S,33.72,-84.45,10,2,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,160262430,01/26/2016,1875 BAYBERRY DR SW,408,Venetian Hills,S,33.72,-84.45,1,26,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,160091731,01/09/2016,1849 BAYBERRY DR SW,408,Venetian Hills,S,33.72,-84.45,1,9,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,163592248,12/24/2016,1869 BAYBERRY DR SW,408,Venetian Hills,S,33.72,-84.45,12,24,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,163550162,12/20/2016,1981 VENETIAN DR SW      ,408,Venetian Hills,S,33.72,-84.45,12,20,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,160642580,03/04/2016,1194 CASCADE RD SW,408,Cascade Avenue/Road,S,33.72,-84.45,3,4,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,160610741,03/01/2016,1350 WESTRIDGE RD SW,408,Venetian Hills,S,33.72,-84.45,3,1,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,161502234,05/29/2016,1461 CENTRA VILLA DR SW,409,Adams Park,R,33.72,-84.45,5,29,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,161252200,05/04/2016,1979 CASCADE RD SW,409,Cascade Avenue/Road,S,33.72,-84.45,5,4,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,162112203,07/29/2016,1155 CAHABA DR SW,403,Cascade Avenue/Road,S,33.72,-84.45,7,29,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,162102500,07/28/2016,1860 BAYBERRY DR SW,408,Venetian Hills,S,33.72,-84.45,7,28,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,162011636,07/19/2016,1834 SANDTOWN RD SW,408,Venetian Hills,S,33.72,-84.45,7,19,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,162401209,08/27/2016,2000 ALBANY DR SW,409,Adams Park,R,33.72,-84.45,8,27,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,162680808,09/24/2016,1781 VENETIAN DR SW,408,Venetian Hills,S,33.72,-84.45,9,24,2016,"33.72,-84.45",,,,,,3,store count
BURGLARY-RESIDENCE,162952680,10/22/2016,1969 BREWER BLVD SW,306,Sylvan Hills,X,33.7,-84.41,10,22,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,163351463,11/30/2016,651 LANGSTON DR SW,309,Perkerson,X,33.7,-84.41,11,30,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,160122720,01/12/2016,2141 SPRINGDALE RD SW,309,Perkerson,X,33.7,-84.41,1,12,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,163492417,12/14/2016,1967 BADER AVE SW,306,Sylvan Hills,X,33.7,-84.41,12,14,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,163420871,12/07/2016,1975 RAMBLING DR SW,306,Sylvan Hills,X,33.7,-84.41,12,7,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,160493155,02/18/2016,1917 BADER AVE SW,306,Sylvan Hills,X,33.7,-84.41,2,18,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,160842623,03/24/2016,1863 LISBON DR SW,306,Sylvan Hills,X,33.7,-84.41,3,24,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,160990035,04/08/2016,2015 BREWER BLVD SW,306,Sylvan Hills,X,33.7,-84.41,4,8,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,161822138,06/30/2016,1967 BADER AVE SW,306,Sylvan Hills,X,33.7,-84.41,6,30,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,161582985,06/06/2016,1985 RAMBLING DR SW,306,Sylvan Hills,X,33.7,-84.41,6,6,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,161951974,07/13/2016,1985 RAMBLING DR SW,306,Sylvan Hills,X,33.7,-84.41,7,13,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,161921917,07/10/2016,1935 BREWER BLVD SW,306,Sylvan Hills,X,33.7,-84.41,7,10,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,162620032,09/18/2016,565 SAINT JOHNS AVE SW,306,Sylvan Hills,X,33.7,-84.41,9,18,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,162611543,09/17/2016,2061 BREWER BLVD SW,306,Sylvan Hills,X,33.7,-84.41,9,17,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,162561332,09/12/2016,1940 RAMBLING DR SW,306,Sylvan Hills,X,33.7,-84.41,9,12,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,162561877,09/12/2016,1995 RAMBLING DR SW,306,Sylvan Hills,X,33.7,-84.41,9,12,2016,"33.7,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,163051400,10/31/2016,1062 ASHBY GRV SW,104,Ashview Heights,T,33.75,-84.42,10,31,2016,"33.75,-84.42",,,,,,4,store count
BURGLARY-RESIDENCE,162933210,10/19/2016,1046 BECKWITH ST SW,104,Ashview Heights,T,33.75,-84.42,10,19,2016,"33.75,-84.42",,,,,,4,store count
